timestamp,open,high,low,close,volume
2024-12-24 03:45:00,6035.25,6035.25,6034.0,6034.25,108
2024-12-24 03:48:00,6034.5,6034.75,6034.0,6034.75,38
2024-12-24 03:51:00,6034.5,6034.5,6033.75,6034.0,49
2024-12-24 03:54:00,6034.25,6034.75,6034.25,6034.5,55
2024-12-24 03:57:00,6034.75,6035.0,6034.25,6034.5,53
2024-12-24 04:00:00,6034.5,6034.5,6034.0,6034.5,60
2024-12-24 04:03:00,6034.5,6034.5,6033.5,6033.5,46
2024-12-24 04:06:00,6033.5,6033.75,6033.25,6033.5,54
2024-12-24 04:09:00,6033.5,6033.75,6033.25,6033.5,69
2024-12-24 04:12:00,6033.5,6034.25,6033.5,6033.75,50
2024-12-24 04:15:00,6033.75,6034.25,6033.5,6034.0,62
2024-12-24 04:18:00,6034.0,6034.0,6033.25,6033.25,53
2024-12-24 04:21:00,6033.25,6033.25,6032.0,6033.25,194
2024-12-24 04:24:00,6033.0,6033.75,6033.0,6033.75,74
2024-12-24 04:27:00,6034.0,6034.75,6033.5,6034.5,121
2024-12-24 04:30:00,6034.5,6034.75,6034.25,6034.75,62
2024-12-24 04:33:00,6034.75,6034.75,6034.25,6034.25,47
2024-12-24 04:36:00,6034.5,6034.75,6034.25,6034.5,77
2024-12-24 04:39:00,6034.75,6034.75,6034.5,6034.5,30
2024-12-24 04:42:00,6034.5,6035.0,6034.25,6034.5,86
2024-12-24 04:45:00,6034.75,6035.25,6034.75,6035.25,99
2024-12-24 04:48:00,6035.0,6035.25,6034.75,6034.75,36
2024-12-24 04:51:00,6035.0,6035.75,6035.0,6035.5,54
2024-12-24 04:54:00,6035.5,6035.5,6034.75,6035.0,29
2024-12-24 04:57:00,6035.25,6035.5,6035.25,6035.5,19
2024-12-24 05:00:00,6035.5,6036.0,6035.0,6035.0,107
2024-12-24 05:03:00,6035.0,6035.25,6034.5,6035.0,135
2024-12-24 05:06:00,6034.75,6034.75,6034.5,6034.5,40
2024-12-24 05:09:00,6034.5,6035.0,6034.5,6034.5,38
2024-12-24 05:12:00,6034.5,6034.75,6034.5,6034.5,47
2024-12-24 05:15:00,6034.75,6034.75,6033.75,6034.0,75
2024-12-24 05:18:00,6034.25,6034.75,6034.0,6034.5,88
2024-12-24 05:21:00,6034.5,6034.75,6034.0,6034.5,89
2024-12-24 05:24:00,6034.5,6034.5,6034.25,6034.5,59
2024-12-24 05:27:00,6034.25,6034.25,6033.75,6034.25,64
2024-12-24 05:30:00,6034.25,6034.25,6033.25,6033.5,122
2024-12-24 05:33:00,6033.5,6033.75,6033.25,6033.75,44
2024-12-24 05:36:00,6033.75,6034.0,6033.5,6033.75,55
2024-12-24 05:39:00,6034.0,6034.0,6033.5,6033.75,21
2024-12-24 05:42:00,6033.75,6034.0,6033.0,6033.25,52
2024-12-24 05:45:00,6033.5,6034.75,6033.0,6034.75,206
2024-12-24 05:48:00,6034.75,6034.75,6034.25,6034.75,60
2024-12-24 05:51:00,6034.5,6035.25,6034.5,6035.0,90
2024-12-24 05:54:00,6035.0,6035.25,6034.25,6034.25,35
2024-12-24 05:57:00,6034.25,6034.25,6034.0,6034.25,77
2024-12-24 06:00:00,6034.25,6034.5,6033.5,6033.5,83
2024-12-24 06:03:00,6033.5,6034.0,6033.5,6033.5,48
2024-12-24 06:06:00,6033.5,6033.75,6033.25,6033.75,53
2024-12-24 06:09:00,6034.0,6034.0,6033.5,6033.5,40
2024-12-24 06:12:00,6033.5,6033.5,6033.0,6033.25,53
2024-12-24 06:15:00,6033.25,6033.5,6033.25,6033.25,41
2024-12-24 06:18:00,6033.5,6033.5,6032.75,6033.0,120
2024-12-24 06:21:00,6032.75,6033.0,6032.5,6032.75,57
2024-12-24 06:24:00,6033.0,6033.75,6033.0,6033.5,71
2024-12-24 06:27:00,6033.75,6034.25,6033.25,6034.25,55
2024-12-24 06:30:00,6034.25,6034.5,6033.75,6034.0,100
2024-12-24 06:33:00,6034.25,6036.0,6034.25,6035.5,236
2024-12-24 06:36:00,6035.75,6036.0,6035.5,6036.0,102
2024-12-24 06:39:00,6036.25,6037.0,6036.25,6036.5,100
2024-12-24 06:42:00,6036.5,6037.25,6036.5,6036.5,190
2024-12-24 06:45:00,6036.75,6038.0,6036.75,6037.75,348
2024-12-24 06:48:00,6037.5,6038.25,6037.5,6038.0,126
2024-12-24 06:51:00,6037.75,6038.0,6037.0,6037.5,124
2024-12-24 06:54:00,6037.5,6037.5,6036.25,6036.75,87
2024-12-24 06:57:00,6036.75,6037.0,6036.5,6037.0,26
2024-12-24 07:00:00,6037.0,6038.0,6036.25,6038.0,379
2024-12-24 07:03:00,6038.0,6039.25,6037.5,6038.5,399
2024-12-24 07:06:00,6038.5,6039.25,6037.75,6039.0,175
2024-12-24 07:09:00,6038.75,6039.25,6038.25,6039.25,279
2024-12-24 07:12:00,6039.25,6040.0,6038.75,6039.0,463
2024-12-24 07:15:00,6039.0,6039.75,6038.75,6039.0,167
2024-12-24 07:18:00,6038.75,6039.25,6038.25,6039.25,183
2024-12-24 07:21:00,6039.0,6040.25,6039.0,6040.0,312
2024-12-24 07:24:00,6040.0,6040.75,6039.75,6040.75,356
2024-12-24 07:27:00,6040.75,6041.25,6040.5,6041.0,252
2024-12-24 07:30:00,6040.75,6041.25,6040.5,6041.25,161
2024-12-24 07:33:00,6041.5,6041.75,6040.75,6041.5,171
2024-12-24 07:36:00,6041.25,6042.25,6041.0,6041.5,169
2024-12-24 07:39:00,6041.5,6042.0,6041.0,6042.0,195
2024-12-24 07:42:00,6042.0,6042.0,6041.25,6041.5,72
2024-12-24 07:45:00,6041.5,6041.5,6040.5,6041.0,108
2024-12-24 07:48:00,6040.75,6041.25,6040.5,6041.0,135
2024-12-24 07:51:00,6041.25,6042.5,6040.25,6041.25,455
2024-12-24 07:54:00,6041.0,6041.0,6039.75,6040.25,235
2024-12-24 07:57:00,6040.25,6040.5,6038.5,6039.25,208
2024-12-24 08:00:00,6039.0,6039.5,6038.5,6038.75,447
2024-12-24 08:03:00,6038.75,6040.25,6038.0,6039.0,268
2024-12-24 08:06:00,6039.25,6039.5,6036.75,6037.0,326
2024-12-24 08:09:00,6037.0,6039.0,6036.25,6036.75,485
2024-12-24 08:12:00,6036.75,6037.0,6035.75,6036.0,211
2024-12-24 08:15:00,6036.0,6036.25,6033.5,6035.75,434
2024-12-24 08:18:00,6035.5,6036.0,6033.5,6035.5,275
2024-12-24 08:21:00,6035.5,6036.25,6034.5,6036.25,264
2024-12-24 08:24:00,6036.25,6037.75,6035.25,6035.5,346
2024-12-24 08:27:00,6035.25,6036.75,6035.25,6036.5,265
2024-12-24 08:30:00,6036.75,6037.0,6035.0,6035.0,222
2024-12-24 08:33:00,6035.0,6037.0,6035.0,6037.0,148
2024-12-24 08:36:00,6037.0,6037.75,6036.0,6037.5,197
2024-12-24 08:39:00,6037.5,6038.75,6037.5,6038.75,185
2024-12-24 08:42:00,6038.5,6039.25,6036.75,6036.75,218
2024-12-24 08:45:00,6037.0,6037.5,6036.75,6036.75,119
2024-12-24 08:48:00,6037.0,6037.25,6033.5,6034.0,449
2024-12-24 08:51:00,6034.0,6036.25,6034.0,6035.5,349
2024-12-24 08:54:00,6035.75,6036.25,6035.25,6036.0,217
2024-12-24 08:57:00,6036.0,6038.25,6036.0,6038.0,242
2024-12-24 09:00:00,6037.75,6039.75,6036.25,6039.75,533
2024-12-24 09:03:00,6039.75,6041.75,6039.75,6041.0,524
2024-12-24 09:06:00,6041.0,6041.75,6039.5,6041.25,426
2024-12-24 09:09:00,6041.0,6042.5,6041.0,6042.25,297
2024-12-24 09:12:00,6042.5,6043.75,6041.75,6043.5,647
2024-12-24 09:15:00,6043.5,6044.0,6042.75,6043.75,382
2024-12-24 09:18:00,6043.75,6044.75,6043.25,6044.0,405
2024-12-24 09:21:00,6044.0,6044.0,6041.25,6041.25,364
2024-12-24 09:24:00,6041.25,6042.5,6041.0,6042.5,203
2024-12-24 09:27:00,6042.25,6043.0,6041.5,6042.75,124
2024-12-24 09:30:00,6042.5,6042.5,6040.0,6040.25,184
2024-12-24 09:33:00,6040.75,6043.25,6040.75,6043.25,170
2024-12-24 09:36:00,6043.5,6043.75,6042.75,6042.75,142
2024-12-24 09:39:00,6042.5,6043.5,6042.0,6043.0,204
2024-12-24 09:42:00,6043.0,6043.5,6042.75,6043.25,151
2024-12-24 09:45:00,6043.0,6044.75,6043.0,6044.75,231
2024-12-24 09:48:00,6044.25,6044.5,6044.0,6044.5,104
2024-12-24 09:51:00,6044.75,6045.0,6043.5,6045.0,230
2024-12-24 09:54:00,6044.75,6045.5,6044.75,6045.0,230
2024-12-24 09:57:00,6045.25,6046.0,6044.5,6045.0,272
2024-12-24 10:00:00,6045.0,6045.25,6044.25,6045.0,177
2024-12-24 10:03:00,6045.0,6045.75,6045.0,6045.5,188
2024-12-24 10:06:00,6045.75,6046.0,6044.75,6044.75,389
2024-12-24 10:09:00,6044.5,6044.75,6043.5,6044.5,289
2024-12-24 10:12:00,6044.5,6044.5,6043.25,6043.25,113
2024-12-24 10:15:00,6043.25,6043.5,6042.5,6042.75,189
2024-12-24 10:18:00,6043.0,6044.25,6042.75,6043.5,148
2024-12-24 10:21:00,6043.75,6045.0,6043.75,6044.0,182
2024-12-24 10:24:00,6044.0,6044.5,6043.25,6044.5,101
2024-12-24 10:27:00,6044.25,6044.75,6043.0,6043.5,157
2024-12-24 10:30:00,6043.5,6044.25,6043.5,6043.5,179
2024-12-24 10:33:00,6043.75,6044.0,6043.25,6043.75,161
2024-12-24 10:36:00,6043.75,6043.75,6041.5,6041.5,242
2024-12-24 10:39:00,6041.5,6042.25,6041.0,6041.25,374
2024-12-24 10:42:00,6041.25,6042.0,6040.75,6041.5,151
2024-12-24 10:45:00,6041.5,6042.25,6040.75,6041.5,90
2024-12-24 10:48:00,6041.5,6042.75,6041.5,6042.75,135
2024-12-24 10:51:00,6042.5,6043.5,6041.5,6043.5,221
2024-12-24 10:54:00,6043.5,6044.25,6043.25,6043.5,214
2024-12-24 10:57:00,6043.5,6043.75,6042.75,6043.75,219
2024-12-24 11:00:00,6043.5,6044.25,6043.5,6044.25,198
2024-12-24 11:03:00,6044.25,6045.25,6044.25,6044.75,232
2024-12-24 11:06:00,6044.75,6045.25,6044.75,6044.75,70
2024-12-24 11:09:00,6044.75,6045.0,6044.0,6044.75,198
2024-12-24 11:12:00,6045.0,6045.75,6044.25,6044.5,356
2024-12-24 11:15:00,6044.5,6044.5,6043.5,6043.75,188
2024-12-24 11:18:00,6043.5,6044.0,6043.0,6044.0,102
2024-12-24 11:21:00,6043.75,6044.25,6043.25,6043.25,123
2024-12-24 11:24:00,6043.25,6043.75,6041.0,6042.25,570
2024-12-24 11:27:00,6042.25,6043.75,6042.25,6042.5,283
2024-12-24 11:30:00,6042.75,6043.25,6041.5,6041.75,164
2024-12-24 11:33:00,6041.75,6042.25,6041.25,6042.25,92
2024-12-24 11:36:00,6042.0,6042.0,6041.0,6042.0,316
2024-12-24 11:39:00,6042.0,6042.25,6040.75,6041.0,138
2024-12-24 11:42:00,6041.0,6041.5,6040.25,6040.75,269
2024-12-24 11:45:00,6040.5,6040.75,6037.5,6038.5,561
2024-12-24 11:48:00,6038.5,6038.75,6037.75,6038.5,214
2024-12-24 11:51:00,6038.75,6041.25,6038.5,6040.0,241
2024-12-24 11:54:00,6040.25,6041.5,6040.25,6040.25,131
2024-12-24 11:57:00,6040.25,6041.5,6040.0,6041.0,150
2024-12-24 12:00:00,6041.0,6041.25,6040.25,6041.0,277
2024-12-24 12:03:00,6041.25,6041.5,6040.25,6041.25,397
2024-12-24 12:06:00,6041.25,6042.0,6040.75,6041.0,404
2024-12-24 12:09:00,6041.0,6041.0,6039.25,6040.25,381
2024-12-24 12:12:00,6040.25,6041.5,6040.0,6041.5,192
2024-12-24 12:15:00,6041.5,6043.0,6041.5,6042.25,518
2024-12-24 12:18:00,6042.5,6043.5,6042.5,6043.0,254
2024-12-24 12:21:00,6043.0,6043.75,6043.0,6043.5,369
2024-12-24 12:24:00,6043.5,6044.0,6043.0,6043.5,435
2024-12-24 12:27:00,6043.25,6043.25,6042.25,6043.25,242
2024-12-24 12:30:00,6043.0,6043.0,6041.0,6041.25,278
2024-12-24 12:33:00,6041.25,6043.0,6041.25,6042.25,541
2024-12-24 12:36:00,6042.25,6042.5,6041.0,6041.25,606
2024-12-24 12:39:00,6041.5,6041.5,6040.0,6040.75,635
2024-12-24 12:42:00,6040.75,6042.0,6040.5,6041.5,240
2024-12-24 12:45:00,6041.5,6041.5,6040.5,6041.25,178
2024-12-24 12:48:00,6041.0,6042.75,6041.0,6042.25,165
2024-12-24 12:51:00,6042.0,6042.75,6041.25,6042.5,477
2024-12-24 12:54:00,6042.5,6043.0,6042.0,6042.75,161
2024-12-24 12:57:00,6042.5,6043.25,6042.25,6043.0,172
2024-12-24 13:00:00,6042.75,6043.75,6040.75,6041.25,567
2024-12-24 13:03:00,6041.5,6042.5,6041.0,6041.5,327
2024-12-24 13:06:00,6041.5,6042.75,6041.0,6041.75,301
2024-12-24 13:09:00,6042.0,6043.0,6041.75,6042.5,285
2024-12-24 13:12:00,6042.5,6043.5,6042.5,6043.0,313
2024-12-24 13:15:00,6042.75,6043.0,6041.0,6041.5,399
2024-12-24 13:18:00,6041.25,6042.5,6041.25,6042.25,270
2024-12-24 13:21:00,6042.25,6042.75,6041.25,6042.25,312
2024-12-24 13:24:00,6042.5,6044.0,6041.75,6042.5,452
2024-12-24 13:27:00,6042.25,6043.5,6041.75,6043.0,277
2024-12-24 13:30:00,6043.25,6044.0,6042.75,6044.0,297
2024-12-24 13:33:00,6044.0,6044.0,6043.0,6043.75,333
2024-12-24 13:36:00,6043.75,6043.75,6041.75,6042.25,534
2024-12-24 13:39:00,6042.5,6043.75,6042.5,6043.0,319
2024-12-24 13:42:00,6043.0,6043.75,6042.5,6043.75,381
2024-12-24 13:45:00,6043.5,6045.0,6043.25,6044.75,712
2024-12-24 13:48:00,6044.75,6045.25,6044.25,6045.25,502
2024-12-24 13:51:00,6045.0,6046.0,6045.0,6045.0,929
2024-12-24 13:54:00,6045.25,6045.75,6044.5,6045.25,616
2024-12-24 13:57:00,6045.5,6046.0,6045.25,6045.5,866
2024-12-24 14:00:00,6045.5,6047.5,6045.0,6047.5,2246
2024-12-24 14:03:00,6047.5,6048.5,6045.0,6045.75,1866
2024-12-24 14:06:00,6045.75,6047.75,6045.5,6047.75,694
2024-12-24 14:09:00,6047.5,6049.25,6047.5,6049.0,994
2024-12-24 14:12:00,6049.0,6051.25,6049.0,6050.5,2106
2024-12-24 14:15:00,6050.5,6051.5,6049.5,6050.25,1386
2024-12-24 14:18:00,6050.25,6050.75,6048.25,6048.75,1172
2024-12-24 14:21:00,6048.75,6049.5,6047.0,6049.25,1246
2024-12-24 14:24:00,6049.25,6049.5,6045.75,6046.0,1842
2024-12-24 14:27:00,6046.25,6048.5,6045.0,6048.25,2435
2024-12-24 14:30:00,6048.25,6049.5,6042.25,6043.75,14808
2024-12-24 14:33:00,6043.75,6049.75,6043.0,6048.75,10572
2024-12-24 14:36:00,6048.5,6050.5,6045.25,6050.5,8863
2024-12-24 14:39:00,6050.5,6056.5,6050.0,6056.0,10370
2024-12-24 14:42:00,6056.0,6057.25,6051.5,6053.0,9654
2024-12-24 14:45:00,6052.5,6057.5,6052.0,6056.25,7729
2024-12-24 14:48:00,6056.25,6057.0,6054.25,6055.75,5988
2024-12-24 14:51:00,6055.75,6058.0,6052.5,6057.5,6256
2024-12-24 14:54:00,6057.5,6058.75,6054.25,6056.25,6905
2024-12-24 14:57:00,6056.25,6060.0,6055.0,6059.5,6007
2024-12-24 15:00:00,6059.25,6062.75,6057.75,6061.5,7987
2024-12-24 15:03:00,6061.5,6066.0,6061.0,6065.25,7598
2024-12-24 15:06:00,6065.5,6067.75,6063.5,6067.25,8563
2024-12-24 15:09:00,6067.5,6068.25,6061.5,6065.25,9533
2024-12-24 15:12:00,6065.25,6068.0,6063.5,6066.75,6954
2024-12-24 15:15:00,6066.75,6070.5,6066.25,6070.0,6117
2024-12-24 15:18:00,6069.75,6070.25,6067.5,6069.0,5975
2024-12-24 15:21:00,6069.0,6069.25,6065.25,6069.0,6812
2024-12-24 15:24:00,6069.0,6069.75,6068.0,6069.75,4602
2024-12-24 15:27:00,6069.75,6070.75,6068.75,6070.5,4305
2024-12-24 15:30:00,6070.25,6071.25,6068.5,6070.0,5455
2024-12-24 15:33:00,6069.75,6073.75,6069.75,6073.75,6138
2024-12-24 15:36:00,6073.75,6076.75,6072.0,6075.25,8200
2024-12-24 15:39:00,6075.25,6076.75,6073.0,6076.0,5343
2024-12-24 15:42:00,6076.0,6080.25,6075.75,6078.75,6780
2024-12-24 15:45:00,6078.75,6081.25,6078.0,6080.75,5346
2024-12-24 15:48:00,6080.5,6080.75,6078.25,6080.25,4542
2024-12-24 15:51:00,6080.25,6080.25,6078.0,6078.25,4764
2024-12-24 15:54:00,6078.25,6078.5,6073.5,6076.0,8664
2024-12-24 15:57:00,6076.0,6079.0,6075.25,6078.5,4240
2024-12-24 16:00:00,6078.75,6081.0,6077.75,6080.75,5806
2024-12-24 16:03:00,6080.5,6080.5,6078.5,6080.0,3851
2024-12-24 16:06:00,6080.0,6080.0,6075.75,6077.5,4747
2024-12-24 16:09:00,6077.75,6078.75,6076.5,6077.75,3457
2024-12-24 16:12:00,6077.75,6078.5,6075.0,6078.25,3731
2024-12-24 16:15:00,6078.25,6079.25,6076.75,6079.25,3215
2024-12-24 16:18:00,6079.0,6079.5,6076.75,6078.25,3050
2024-12-24 16:21:00,6078.0,6079.25,6077.0,6078.0,2773
2024-12-24 16:24:00,6078.0,6080.5,6077.5,6079.5,3454
2024-12-24 16:27:00,6079.5,6080.5,6078.75,6079.25,2715
2024-12-24 16:30:00,6079.25,6080.0,6077.75,6079.0,4402
2024-12-24 16:33:00,6079.0,6080.25,6078.5,6080.0,3596
2024-12-24 16:36:00,6079.75,6081.25,6078.75,6081.0,3831
2024-12-24 16:39:00,6081.0,6083.0,6079.75,6083.0,4606
2024-12-24 16:42:00,6082.75,6083.75,6081.75,6083.25,3156
2024-12-24 16:45:00,6083.0,6085.0,6083.0,6084.75,4583
2024-12-24 16:48:00,6085.0,6085.5,6084.0,6084.75,3656
2024-12-24 16:51:00,6084.5,6085.25,6080.75,6081.0,5259
2024-12-24 16:54:00,6080.75,6082.5,6075.25,6082.25,10853
2024-12-24 16:57:00,6082.25,6082.5,6080.5,6081.75,3281
2024-12-24 17:00:00,6081.75,6081.75,6075.5,6078.75,7580
2024-12-24 17:03:00,6078.75,6081.5,6078.5,6080.25,3321
2024-12-24 17:06:00,6080.5,6081.5,6080.0,6081.25,2235
2024-12-24 17:09:00,6081.25,6084.0,6080.5,6083.5,3771
2024-12-24 17:12:00,6083.25,6084.75,6082.0,6084.25,3295
2024-12-24 17:15:00,6084.25,6085.75,6083.25,6083.75,5063
2024-12-24 17:18:00,6083.75,6086.25,6083.75,6085.75,2744
2024-12-24 17:21:00,6086.0,6088.0,6085.0,6087.0,4553
2024-12-24 17:24:00,6087.25,6088.25,6086.0,6087.25,5186
2024-12-24 17:27:00,6087.25,6090.0,6087.25,6089.25,4849
2024-12-24 17:30:00,6089.5,6089.5,6083.25,6084.25,7628
2024-12-24 17:33:00,6084.5,6086.25,6081.0,6081.25,7067
2024-12-24 17:36:00,6081.5,6085.0,6078.0,6084.0,10170
2024-12-24 17:39:00,6084.0,6089.75,6083.5,6088.0,11094
2024-12-24 17:42:00,6088.0,6088.0,6085.0,6087.0,5363
2024-12-24 17:45:00,6087.0,6087.75,6082.25,6082.75,7021
2024-12-24 17:48:00,6083.0,6087.5,6083.0,6087.25,5567
2024-12-24 17:51:00,6087.25,6091.0,6086.75,6089.25,10929
2024-12-24 17:54:00,6089.25,6093.5,6089.0,6093.25,12328
2024-12-24 17:57:00,6093.25,6096.75,6093.0,6096.0,16482
2024-12-24 18:00:00,6095.75,6099.5,6094.25,6096.5,46726
2024-12-24 18:03:00,6096.25,6097.75,6096.0,6096.5,4470
2024-12-24 18:06:00,6096.5,6098.5,6096.0,6097.0,3069
2024-12-24 18:09:00,6097.0,6097.25,6094.25,6097.0,4370
2024-12-24 18:12:00,6097.0,6098.5,6096.0,6098.0,3392
2024-12-24 18:15:00,6098.0,6099.25,6097.5,6099.0,1853
2024-12-25 23:00:00,6099.25,6102.5,6097.5,6102.25,1175
2024-12-25 23:03:00,6102.0,6102.25,6099.5,6100.0,457
2024-12-25 23:06:00,6100.0,6101.0,6099.75,6100.0,168
2024-12-25 23:09:00,6100.0,6100.0,6098.0,6099.5,501
2024-12-25 23:12:00,6099.75,6099.75,6098.25,6099.25,529
2024-12-25 23:15:00,6099.5,6100.75,6099.25,6100.0,582
2024-12-25 23:18:00,6099.75,6100.0,6098.25,6098.5,389
2024-12-25 23:21:00,6098.75,6099.5,6097.5,6097.5,389
2024-12-25 23:24:00,6097.5,6097.75,6095.75,6097.25,462
2024-12-25 23:27:00,6097.0,6098.0,6096.75,6097.25,195
2024-12-25 23:30:00,6097.25,6098.25,6096.25,6097.25,219
2024-12-25 23:33:00,6097.25,6098.0,6097.0,6097.5,120
2024-12-25 23:36:00,6097.75,6098.75,6097.25,6098.5,185
2024-12-25 23:39:00,6098.5,6099.0,6098.0,6098.75,100
2024-12-25 23:42:00,6098.75,6099.5,6098.5,6098.75,144
2024-12-25 23:45:00,6098.75,6098.75,6097.5,6097.75,158
2024-12-25 23:48:00,6097.75,6098.25,6096.5,6096.75,172
2024-12-25 23:51:00,6096.75,6097.75,6096.75,6097.5,102
2024-12-25 23:54:00,6097.75,6098.5,6097.5,6097.75,200
2024-12-25 23:57:00,6097.75,6098.75,6097.0,6097.5,260
2024-12-26 00:00:00,6097.5,6099.0,6097.0,6098.25,287
2024-12-26 00:03:00,6098.0,6098.25,6097.25,6097.25,75
2024-12-26 00:06:00,6097.5,6098.5,6097.0,6097.5,211
2024-12-26 00:09:00,6097.5,6097.5,6096.5,6096.75,203
2024-12-26 00:12:00,6096.75,6097.25,6096.5,6096.5,139
2024-12-26 00:15:00,6096.75,6097.25,6096.25,6097.0,131
2024-12-26 00:18:00,6096.75,6097.0,6096.0,6096.5,130
2024-12-26 00:21:00,6096.5,6096.75,6096.25,6096.75,98
2024-12-26 00:24:00,6096.75,6097.0,6096.5,6097.0,76
2024-12-26 00:27:00,6097.25,6097.5,6096.75,6097.0,181
2024-12-26 00:30:00,6097.25,6097.25,6096.5,6097.0,108
2024-12-26 00:33:00,6097.0,6097.0,6096.5,6096.75,47
2024-12-26 00:36:00,6096.75,6097.25,6096.5,6097.25,83
2024-12-26 00:39:00,6097.25,6098.25,6097.25,6098.25,146
2024-12-26 00:42:00,6098.0,6099.0,6098.0,6098.0,323
2024-12-26 00:45:00,6098.0,6098.25,6097.75,6098.0,77
2024-12-26 00:48:00,6098.0,6098.5,6098.0,6098.0,68
2024-12-26 00:51:00,6097.75,6098.0,6097.25,6097.75,81
2024-12-26 00:54:00,6097.5,6098.0,6096.75,6097.0,106
2024-12-26 00:57:00,6097.0,6097.25,6096.5,6096.5,131
2024-12-26 01:00:00,6096.75,6097.25,6096.25,6096.25,160
2024-12-26 01:03:00,6096.25,6096.75,6094.75,6095.25,296
2024-12-26 01:06:00,6095.25,6096.75,6095.0,6095.0,241
2024-12-26 01:09:00,6095.25,6096.75,6095.0,6096.5,126
2024-12-26 01:12:00,6096.5,6096.75,6096.0,6096.25,107
2024-12-26 01:15:00,6096.25,6098.25,6096.25,6097.75,297
2024-12-26 01:18:00,6097.5,6097.75,6096.75,6097.0,247
2024-12-26 01:21:00,6097.0,6097.75,6096.5,6097.75,102
2024-12-26 01:24:00,6097.75,6098.75,6097.75,6098.0,164
2024-12-26 01:27:00,6098.0,6098.75,6097.75,6098.5,96
2024-12-26 01:30:00,6098.5,6099.5,6098.25,6098.5,346
2024-12-26 01:33:00,6098.25,6098.75,6098.0,6098.75,122
2024-12-26 01:36:00,6098.75,6099.5,6098.5,6099.25,135
2024-12-26 01:39:00,6099.25,6100.25,6099.0,6099.5,330
2024-12-26 01:42:00,6099.5,6100.0,6099.25,6100.0,75
2024-12-26 01:45:00,6099.75,6100.25,6099.75,6100.0,160
2024-12-26 01:48:00,6100.25,6101.0,6100.25,6100.75,153
2024-12-26 01:51:00,6100.5,6100.5,6099.0,6099.5,140
2024-12-26 01:54:00,6099.75,6100.25,6099.5,6100.0,72
2024-12-26 01:57:00,6100.25,6100.25,6099.5,6099.75,41
2024-12-26 02:00:00,6099.75,6099.75,6099.0,6099.0,71
2024-12-26 02:03:00,6099.0,6099.25,6098.75,6098.75,16
2024-12-26 02:06:00,6098.75,6099.0,6097.5,6098.0,248
2024-12-26 02:09:00,6097.75,6099.0,6097.5,6099.0,196
2024-12-26 02:12:00,6098.75,6099.0,6098.5,6098.75,36
2024-12-26 02:15:00,6098.5,6099.75,6098.5,6099.25,99
2024-12-26 02:18:00,6099.25,6099.5,6099.0,6099.25,97
2024-12-26 02:21:00,6099.25,6099.75,6099.25,6099.5,51
2024-12-26 02:24:00,6099.5,6099.75,6099.25,6099.25,64
2024-12-26 02:27:00,6099.25,6099.75,6099.0,6099.5,88
2024-12-26 02:30:00,6099.5,6099.75,6099.25,6099.5,59
2024-12-26 02:33:00,6099.5,6099.75,6098.5,6099.5,125
2024-12-26 02:36:00,6099.25,6099.5,6099.0,6099.25,87
2024-12-26 02:39:00,6099.25,6099.75,6099.0,6099.5,94
2024-12-26 02:42:00,6099.5,6100.25,6099.25,6100.0,210
2024-12-26 02:45:00,6100.0,6100.5,6099.5,6099.5,118
2024-12-26 02:48:00,6099.75,6100.0,6099.75,6099.75,68
2024-12-26 02:51:00,6099.5,6100.5,6099.5,6100.5,133
2024-12-26 02:54:00,6100.25,6100.5,6099.5,6099.75,99
2024-12-26 02:57:00,6099.5,6100.0,6099.5,6100.0,77
2024-12-26 03:00:00,6099.75,6100.75,6099.75,6100.75,120
2024-12-26 03:03:00,6100.75,6101.0,6100.25,6101.0,127
2024-12-26 03:06:00,6100.75,6101.0,6100.25,6100.75,104
2024-12-26 03:09:00,6101.0,6101.0,6100.25,6100.5,94
2024-12-26 03:12:00,6100.5,6100.75,6100.5,6100.5,36
2024-12-26 03:15:00,6100.5,6101.0,6099.75,6100.75,138
2024-12-26 03:18:00,6100.75,6101.75,6100.25,6101.25,209
2024-12-26 03:21:00,6101.5,6103.75,6101.25,6103.25,399
2024-12-26 03:24:00,6103.25,6104.75,6103.25,6104.0,278
2024-12-26 03:27:00,6104.25,6104.5,6103.75,6104.25,188
2024-12-26 03:30:00,6104.25,6105.0,6104.25,6104.75,239
2024-12-26 03:33:00,6104.75,6105.0,6104.5,6105.0,144
2024-12-26 03:36:00,6104.75,6105.0,6104.5,6104.75,152
2024-12-26 03:39:00,6104.75,6105.0,6104.5,6104.75,133
2024-12-26 03:42:00,6104.75,6105.0,6104.5,6104.5,122
2024-12-26 03:45:00,6104.75,6105.0,6104.25,6104.5,108
2024-12-26 03:48:00,6104.5,6105.0,6104.25,6104.5,127
2024-12-26 03:51:00,6104.75,6105.0,6104.5,6105.0,148
2024-12-26 03:54:00,6104.75,6105.0,6104.5,6104.75,96
2024-12-26 03:57:00,6105.0,6105.0,6104.5,6105.0,128
2024-12-26 04:00:00,6104.75,6105.0,6104.5,6104.5,271
2024-12-26 04:03:00,6104.5,6104.75,6104.5,6104.75,112
2024-12-26 04:06:00,6104.5,6104.5,6104.0,6104.25,113
2024-12-26 04:09:00,6104.0,6104.25,6103.25,6103.75,137
2024-12-26 04:12:00,6103.75,6103.75,6103.25,6103.5,72
2024-12-26 04:15:00,6103.5,6104.0,6103.5,6103.75,64
